split,image_path,label_path,line_no,class_id,class_name,x,y,w,h,bbox_w_px,bbox_h_px,bbox_area_ratio,bbox_area_px,aspect_ratio,issues
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,1,0,helmet,0.591304,0.498913,0.028986,0.063043,20.00034,28.99978,0.001827364398,580.0054599252001,0.45978141903145475,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,2,0,helmet,0.539855,0.491304,0.030435,0.06087,21.00015,28.0002,0.00185257845,588.0084000300001,0.5,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,3,0,helmet,0.49058,0.495652,0.030435,0.06087,21.00015,28.0002,0.00185257845,588.0084000300001,0.5,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,4,0,helmet,0.284058,0.319565,0.026087,0.052174,18.00003,24.00004,0.001361063138,432.00144000119997,0.5,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,5,0,helmet,0.337681,0.327174,0.026087,0.058696,18.00003,27.000159999999997,0.001531202552,486.0036900048,0.44444255145154693,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,6,0,helmet,0.337681,0.507609,0.031884,0.058696,21.99996,27.000159999999997,0.001871463264,594.0024399936,0.5432056698923267,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,7,0,helmet,0.385507,0.494565,0.028986,0.058696,20.00034,27.000159999999997,0.001701362256,540.0123800544,0.4938326291399755,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,8,0,helmet,0.438406,0.486957,0.030435,0.06087,21.00015,28.0002,0.00185257845,588.0084000300001,0.5,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,9,0,helmet,0.493478,0.402174,0.024638,0.052174,17.00022,24.00004,0.0012854630119999999,408.0059600088,0.47222754628742286,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,10,0,helmet,0.530435,0.327174,0.026087,0.045652,18.00003,20.99992,0.001190923724,377.9991899976,0.5714317006921931,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,11,0,helmet,0.571014,0.33587,0.023188,0.05,15.99972,23.0,0.0011594,367.99356000000006,0.46376,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,12,0,helmet,0.623188,0.328261,0.026087,0.052174,18.00003,24.00004,0.001361063138,432.00144000119997,0.5,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,13,0,helmet,0.67029,0.346739,0.024638,0.05,17.00022,23.0,0.0012319000000000002,391.00506,0.49276,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,14,0,helmet,0.668116,0.309783,0.026087,0.036957,18.00003,17.00022,0.0009640972589999999,306.00447000659995,0.7058743945666586,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,15,0,helmet,0.492029,0.331522,0.024638,0.045652,17.00022,20.99992,0.001124773976,357.0032599824,0.5396915797774468,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,16,0,helmet,0.365942,0.328261,0.027536,0.052174,18.999840000000003,24.00004,0.001436663264,455.9969199936,0.5277724537125772,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,17,0,helmet,0.394203,0.315217,0.026087,0.052174,18.00003,24.00004,0.001361063138,432.00144000119997,0.5,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,18,0,helmet,0.423913,0.316304,0.024638,0.054348,17.00022,25.00008,0.001339026024,425.00686001760005,0.4533377493192022,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,19,0,helmet,0.455797,0.323913,0.027536,0.056522,18.999840000000003,26.000120000000003,0.0015563897920000001,493.9981199808001,0.4871731361239871,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,20,0,helmet,0.264493,0.302174,0.027536,0.056522,18.999840000000003,26.000120000000003,0.0015563897920000001,493.9981199808001,0.4871731361239871,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,21,0,helmet,0.643478,0.354348,0.026087,0.056522,18.00003,26.000120000000003,0.001474489414,468.0029400036,0.4615371005979972,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000684.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000684.txt,22,0,helmet,0.307971,0.31087,0.024638,0.043478,17.00022,19.99988,0.001071210964,340.0023599736,0.5666774000644004,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,1,0,helmet,0.540053,0.487544,0.073431,0.099644,54.999818999999995,55.999928,0.007316958564,3079.985904013032,0.7369334832001927,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,2,0,helmet,0.389186,0.572064,0.086782,0.151246,64.999718,85.00025199999999,0.013125430371999999,5524.992409928936,0.5737804636155667,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,3,2,person,0.074099,0.254448,0.145527,0.256228,108.99972299999999,144.000136,0.037288092156,15695.974935962327,0.5679590052609395,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,4,2,person,0.192924,0.238434,0.142857,0.224199,106.99989300000001,125.99983800000001,0.03202839654300001,13481.969184017336,0.637188390670788,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,5,2,person,0.311081,0.257117,0.085447,0.126335,63.99980299999999,71.00027,0.010794946744999999,4544.003292946809,0.6763525547156369,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,6,2,person,0.393191,0.209075,0.065421,0.115658,49.00032900000001,64.999796,0.007566462018,3185.011388932884,0.5656418060142836,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,7,2,person,0.50534,0.548932,0.068091,0.119217,51.000159,66.999954,0.008117604747,3417.0083069926864,0.5711517652683761,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,8,2,person,0.429907,0.579181,0.050734,0.101423,37.999766,56.999726,0.005145594482,2165.976250064116,0.5002218431716672,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,9,2,person,0.433244,0.238434,0.044059,0.067616,33.000191,38.000192,0.002979093344,1254.0135940366717,0.6516061287269286,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,10,2,person,0.535381,0.243772,0.058745,0.088968,44.000005,50.000016,0.00522642516,2200.00095400008,0.6602935887060516,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,11,2,person,0.70494,0.190391,0.072096,0.117438,53.999903999999994,66.000156,0.008466810048,3564.002087985024,0.6139069125836611,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000690.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000690.txt,12,2,person,0.669559,0.677046,0.166889,0.201068,124.99986100000001,113.000216,0.033556037452000004,14125.011292969979,0.830012732011061,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000693.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000693.txt,1,0,helmet,0.539167,0.229762,0.288333,0.45,172.9998,189.0,0.12974985,32696.962199999998,0.64074,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000694.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000694.txt,1,0,helmet,0.665,0.215476,0.206667,0.364286,124.00019999999999,153.00012,0.075285894762,18972.045480023997,0.5673207315131518,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000695.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000695.txt,1,0,helmet,0.605952,0.128333,0.159524,0.15,67.00008,90.0,0.023928599999999998,6030.007199999999,1.0634933333333334,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000696.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000696.txt,1,0,helmet,0.355952,0.3025,0.17381,0.198333,73.00019999999999,118.99980000000001,0.03447225873,8687.009199959999,0.8763544140410319,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000696.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000696.txt,2,0,helmet,0.554762,0.353333,0.271429,0.27,114.00017999999999,162.0,0.07328583,18468.02916,1.0052925925925924,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000698.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000698.txt,1,0,helmet,0.744531,0.132701,0.023438,0.042654,15.00032,17.999988,0.000999724452,270.00557999616,0.5494912552163924,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000698.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000698.txt,2,2,person,0.039844,0.662322,0.014063,0.030806,9.00032,13.000132,0.00043322477800000005,117.00534804224002,0.4565019801337402,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000698.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000698.txt,3,0,helmet,0.678906,0.111374,0.014063,0.023697,9.00032,10.000134,0.000333250911,90.00440604288,0.5934506477613201,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000706.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000706.txt,1,0,helmet,0.361364,0.606061,0.086364,0.115152,38.00016,38.00016,0.009944987328,1444.0121600255998,0.7499999999999999,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000706.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000706.txt,2,0,helmet,0.139773,0.3,0.052273,0.072727,23.00012,23.99991,0.003801658471,552.0008099892001,0.71875644533667,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000706.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000706.txt,3,0,helmet,0.173864,0.121212,0.038636,0.066667,16.99984,22.000110000000003,0.002575746212,373.9983499824,0.5795371023144883,tiny_bbox_px
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000706.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000706.txt,4,0,helmet,0.168182,0.674242,0.168182,0.19697,74.00008,65.0001,0.033126808540000004,4810.012600008001,0.8538457633142102,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000709.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000709.txt,1,0,helmet,0.150625,0.7584,0.11625,0.1696,93.0,106.0,0.019716,9858.0,0.685436320754717,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000709.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000709.txt,2,0,helmet,0.243125,0.8272,0.08125,0.1312,65.0,82.0,0.010660000000000001,5330.0,0.6192835365853658,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000709.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000709.txt,3,2,person,0.648125,0.2088,0.05875,0.0816,47.0,51.00000000000001,0.004794,2396.9999999999995,0.7199754901960783,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000710.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000710.txt,1,0,helmet,0.370312,0.348592,0.26875,0.396714,172.0,169.000164,0.1066168875,29068.028208,0.6774401710048045,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000710.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000710.txt,2,0,helmet,0.529687,0.172535,0.13125,0.265258,84.0,112.99990799999999,0.0348151125,9491.992272,0.4948012878028184,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000710.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000710.txt,3,0,helmet,0.673438,0.311033,0.25625,0.424883,164.0,181.000158,0.10887626874999999,29684.025911999994,0.603107208337354,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000710.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000710.txt,4,0,helmet,0.790625,0.079812,0.134375,0.15493,86.0,66.00018,0.02081871875,5676.015479999999,0.8673271800167817,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000710.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000710.txt,5,0,helmet,0.074219,0.298122,0.110937,0.173709,70.99968,74.000034,0.019270755333,5253.97873398912,0.6386370308964993,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000710.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000710.txt,6,0,helmet,0.98125,0.137324,0.0375,0.199531,24.0,85.00020599999999,0.007482412499999999,2040.0049439999998,0.18794072099072326,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000710.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000710.txt,7,2,person,0.190625,0.105634,0.1,0.178404,64.0,76.00010400000001,0.017840400000000003,4864.006656000001,0.5605255487545122,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000716.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000716.txt,1,0,helmet,0.401667,0.295238,0.08,0.119048,48.0,50.00016,0.00952384,2400.00768,0.6719978496068812,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000716.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000716.txt,2,0,helmet,0.82,0.392857,0.063333,0.114286,37.9998,48.00012,0.007238075238,1823.994959976,0.5541623645940885,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000722.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000722.txt,1,0,helmet,0.488889,0.3275,0.046667,0.091667,42.0003,55.0002,0.0042778238889999995,2310.0249000599997,0.5090926942083847,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000722.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000722.txt,2,0,helmet,0.572778,0.318333,0.045556,0.073333,41.0004,43.9998,0.003340758148,1804.00939992,0.6212210055500252,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000722.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000722.txt,3,0,helmet,0.182778,0.321667,0.05,0.076667,45.0,46.0002,0.00383335,2070.009,0.6521710775170543,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000722.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000722.txt,4,2,person,0.405,0.331667,0.047778,0.086667,43.0002,52.0002,0.004140775926,2236.01900004,0.5512824950673267,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000725.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000725.txt,1,0,helmet,0.590556,0.325833,0.123333,0.201667,110.9997,121.0002,0.024872196111,13430.985899939998,0.6115675841858113,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000725.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000725.txt,2,0,helmet,0.857222,0.353333,0.118889,0.156667,107.00009999999999,94.0002,0.018625982963,10058.030800019998,0.7588643428418237,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000725.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000725.txt,3,0,helmet,0.473333,0.425,0.077778,0.126667,70.0002,76.0002,0.009851905926,5320.02920004,0.6140352262230889,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000728.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000728.txt,1,0,helmet,0.482778,0.366667,0.09,0.146667,81.0,88.00019999999999,0.013200029999999998,7128.016199999999,0.6136349690114341,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000728.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000728.txt,2,0,helmet,0.646111,0.369167,0.092222,0.131667,82.9998,79.0002,0.012142594074,6557.00079996,0.7004184799532153,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000728.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000728.txt,3,0,helmet,0.721111,0.3025,0.097778,0.165,88.0002,99.0,0.01613337,8712.0198,0.5925939393939393,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000728.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000728.txt,4,0,helmet,0.299444,0.349167,0.034444,0.118333,30.9996,70.9998,0.004075861852,2200.96540008,0.29107687627289097,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000728.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000728.txt,5,0,helmet,0.228333,0.3525,0.081111,0.138333,72.9999,82.99980000000001,0.011220327963000001,6058.977100020001,0.5863459911951595,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000728.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000728.txt,6,2,person,0.126667,0.393333,0.077778,0.13,70.0002,78.0,0.010111140000000001,5460.015600000001,0.5982923076923077,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000732.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000732.txt,1,0,helmet,0.610619,0.761,0.053097,0.042,17.999883,21.0,0.002230074,377.997543,1.2642142857142855,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000732.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000732.txt,2,0,helmet,0.564897,0.492,0.050147,0.028,16.999833,14.0,0.001404116,237.997662,1.7909642857142856,"small_bbox_ratio,tiny_bbox_px"
